title,subtitle,artist,img_link,year,img_name
Bridge over the Madrid Canal,Oil on canvas,"Bayeu, Francisco",https://content.cdnprado.net/imagenes/Documentos/imgsem/42/429e/429eb960-b4e2-46f0-a01f-8f294807354a/48191fd1-779e-462e-a5d6-343ba28e34f4_268.jpg,1784,48191fd1-779e-462e-a5d6-343ba28e34f4_268.jpg
The Country Picnic,Oil on canvas,"Bayeu, Francisco",https://content3.cdnprado.net/imagenes/Documentos/imgsem/7d/7d1d/7d1d9978-7edf-4a73-bfde-e364c92672cf/5a9684b9-5f41-4e80-bb22-d2f788035397_268.jpg,1784,5a9684b9-5f41-4e80-bb22-d2f788035397_268.jpg
Harbour Scene,Oil on canvas,"Maella, Mariano Salvador",https://content3.cdnprado.net/imagenes/Documentos/imgsem/9f/9f61/9f614b45-5900-4d61-9360-f5db2126ed38/874182b2-2ede-4cc8-9fd8-7016f1a70b41_268.jpg,1784,874182b2-2ede-4cc8-9fd8-7016f1a70b41_268.jpg
The Embarkation,Oil on canvas,"Maella, Mariano Salvador",https://content3.cdnprado.net/imagenes/Documentos/imgsem/e7/e7ef/e7ef431f-0e51-4ea7-b1f5-b6ffa8d581c4/b29e7fcb-1bb7-4cf6-b245-e53d0e0b501a_268.jpg,1784,b29e7fcb-1bb7-4cf6-b245-e53d0e0b501a_268.jpg
Fisherfolk,Oil on canvas,"Maella, Mariano Salvador",https://content3.cdnprado.net/imagenes/Documentos/imgsem/a3/a3b6/a3b68475-0d5c-4511-a1a3-533eda02e579/674b7fbb-32bd-4d82-8648-bee4f83c6813_268.jpg,1784,674b7fbb-32bd-4d82-8648-bee4f83c6813_268.jpg
Dance Alongside a Bridge on the Manzanares Canal,Oil on canvas,"Bayeu y Subías, Ramón",https://content3.cdnprado.net/imagenes/Documentos/imgsem/9f/9f40/9f404418-f635-40ee-90e4-6d2b2f222c55/73ec4f60-9ec1-4e3d-9b1a-70398ce3cca5_268.jpg,1784,73ec4f60-9ec1-4e3d-9b1a-70398ce3cca5_268.jpg
"The Paseo de las Delicias, Madrid",Oil on canvas,"Bayeu, Francisco",https://content3.cdnprado.net/imagenes/Documentos/imgsem/85/851f/851ffc67-485b-477f-8be2-915e2c5cea39/68b45be7-ccc6-4b21-84a1-00ab544075d0_268.jpg,1785,68b45be7-ccc6-4b21-84a1-00ab544075d0_268.jpg
Tadea Arias de Enríquez,Oil on canvas,"Goya y Lucientes, Francisco de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/89/898e/898e8217-0e2b-4406-8b90-41cf00b75cfa/17d12d97-599c-49dc-86d8-d7e24951cc63_268.jpg,1789,17d12d97-599c-49dc-86d8-d7e24951cc63_268.jpg
The Vision of the Blessed Sebastián Aparicio,Oil on canvas,"Maella, Mariano Salvador",https://content3.cdnprado.net/imagenes/Documentos/imgsem/f3/f304/f304bda8-371b-4bd8-ac5a-cf2e377bc3c2/0ee15dc9-5673-484d-af77-dfb99fc656f1_268.jpg,1789,0ee15dc9-5673-484d-af77-dfb99fc656f1_268.jpg
Queen María Luisa in a Dress with hooped Skirt,Oil on canvas,"Goya y Lucientes, Francisco de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/22/2285/2285abe6-4a85-4106-bf24-2faad7e30176/13938e4c-4c76-4601-a5a5-7d7ace786ff6_268.jpg,1789,13938e4c-4c76-4601-a5a5-7d7ace786ff6_268.jpg
Miss Marthe Carr,Oil on canvas,"Lawrence, Sir Thomas",https://content3.cdnprado.net/imagenes/Documentos/imgsem/0b/0b35/0b356b31-07a9-49e6-a5ba-2853c1e31e16/229b83a9-9a36-49bc-9e1a-3126f2bb4fa7_268.jpg,1789,229b83a9-9a36-49bc-9e1a-3126f2bb4fa7_268.jpg
Approval of the Rule of Saint Francis by Pope Innocence III,Oil on canvas,"Carnicero, Antonio",https://content3.cdnprado.net/imagenes/Documentos/imgsem/ce/ced3/ced3ec25-2e6c-4c2d-9201-e2793e91c823/6644a206-1276-4f88-b827-6d2dffb93ee4_268.jpg,1789,6644a206-1276-4f88-b827-6d2dffb93ee4_268.jpg
Carlos IV,Oil on canvas,"Goya y Lucientes, Francisco de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/0e/0e6d/0e6d9fa5-4ebb-40d1-86ee-f9291365a033/d57ef74b-1059-4a61-81a1-1019d419020e_268.jpg,1789,d57ef74b-1059-4a61-81a1-1019d419020e_268.jpg
"Carlota Joaquina, Infanta of Spain and Queen of Portugal",Oil on canvas,"Maella, Mariano Salvador",https://content3.cdnprado.net/imagenes/Documentos/imgsem/5d/5dcd/5dcdbf98-5320-4600-9f13-f581c44edca1/1eacbdb4-1fcc-43b2-b184-ce3049d45535_268.jpg,1785,1eacbdb4-1fcc-43b2-b184-ce3049d45535_268.jpg
The Puerta de Alcalá as seen from the Cibeles,Oil on canvas,"Aguirre, Ginés Andrés de",https://content2.cdnprado.net/imagenes/Documentos/imgsem/fc/fc54/fc543a5d-d011-49ac-ae0c-2090cdc93228/8f65f90b-cf1d-43ab-b26b-98941c3ac4f1_268.jpg,1785,8f65f90b-cf1d-43ab-b26b-98941c3ac4f1_268.jpg
The Meadow of San Isidro,Oil on canvas,"Castillo, José del",https://content3.cdnprado.net/imagenes/Documentos/imgsem/4f/4fd7/4fd75ccc-f882-4998-9e73-73d7fe18086c/0cfb574f-62c8-4075-a706-1ef3f6d205bd_268.jpg,1785,0cfb574f-62c8-4075-a706-1ef3f6d205bd_268.jpg
"The Pradera de San Isidro, Madrid",Oil on canvas,"Castillo, José del",https://content3.cdnprado.net/imagenes/Documentos/imgsem/5a/5a59/5a596d87-4013-4812-913e-75556091cfe4/5abb1e76-44eb-46fe-a185-03e3de989317_268.jpg,1785,5abb1e76-44eb-46fe-a185-03e3de989317_268.jpg
Manuela Tolosa y Aviñón,Oil on canvas,"González Velázquez, Antonio",https://content3.cdnprado.net/imagenes/Documentos/imgsem/0a/0a24/0a246b5b-edbd-40d8-8131-a192852201fc/809a436f-de57-4dac-ab2c-9e7f7f46aa85_268.jpg,1788,809a436f-de57-4dac-ab2c-9e7f7f46aa85_268.jpg
"Antonio González Velázquez, Father of the Artist",Oil on canvas,"González Velázquez, Zacarías",https://content3.cdnprado.net/imagenes/Documentos/imgsem/45/45f5/45f5beb7-aabe-45dd-8912-288cfb4c308f/cd6c64d9-05a3-4741-8512-d2d9985541b9_268.jpg,1788,cd6c64d9-05a3-4741-8512-d2d9985541b9_268.jpg
The Virgin Dolorosa,Oil on canvas,"Camarón, José",https://content3.cdnprado.net/imagenes/Documentos/imgsem/c2/c2be/c2be5518-794a-46c8-a877-080576aeafe3/1c8bdf78-7e70-44f3-a7e6-9d6950c6ab83_268.jpg,1790,1c8bdf78-7e70-44f3-a7e6-9d6950c6ab83_268.jpg
Anthony Morris Storer,Oil on canvas,"Shee, Sir Martin Archer",https://content3.cdnprado.net/imagenes/Documentos/imgsem/15/15aa/15aa120a-6271-4f13-a0a1-0cd7977942c9/31222470-e0a1-48f2-9f6c-2e994ead0c5a_268.jpg,1790,31222470-e0a1-48f2-9f6c-2e994ead0c5a_268.jpg
Garland of Flowers with Minerva and Mercury,Oil on panel,"Espinós, Benito",https://content3.cdnprado.net/imagenes/Documentos/imgsem/82/8228/822818e7-b083-4df1-a824-23a0d2925081/2741b919-7fad-45bb-8965-e9911bf69039_268.jpg,1790,2741b919-7fad-45bb-8965-e9911bf69039_268.jpg
The Flower Girls or Spring,Oil on canvas,"Goya y Lucientes, Francisco de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/a7/a7d9/a7d9b670-77a0-43bb-b97e-aa04a04711d6/e919dccc-898f-40b5-9818-158edce6beb6_268.jpg,1786,e919dccc-898f-40b5-9818-158edce6beb6_268.jpg
The Threshing Ground or Summer,Oil on canvas,"Goya y Lucientes, Francisco de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/ec/ec1c/ec1c94c1-b21c-4330-9516-1c0d8078e87e/94050899-3e06-4b05-b4c9-b443ec516ac0_268.jpg,1786,94050899-3e06-4b05-b4c9-b443ec516ac0_268.jpg
The Grape Harvest or Autumn,Oil on canvas,"Goya y Lucientes, Francisco de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/3f/3fdc/3fdc2d25-e302-42ec-9ac5-6216ca7bfe74/25ac00b9-a5e7-47a7-9fb7-8423e63e7288_268.jpg,1786,25ac00b9-a5e7-47a7-9fb7-8423e63e7288_268.jpg
The Snowstorm or Winter,Oil on canvas,"Goya y Lucientes, Francisco de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/47/4792/4792e788-9131-4c68-a5a9-b0ed05063ad8/4b126649-e03f-413d-ad74-32468238b3bc_268.jpg,1786,4b126649-e03f-413d-ad74-32468238b3bc_268.jpg
Boys with Mastiffs,Oil on canvas,"Goya y Lucientes, Francisco de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/41/4168/4168eefd-fdce-4b9b-8df8-275dca330287/e307b315-79e6-426a-9132-c09066264e47_268.jpg,1786,e307b315-79e6-426a-9132-c09066264e47_268.jpg
"José Moñino y Redondo, 1st Count of Floridablanca",Oil on canvas,"Martínez del Barranco, Bernardo",https://content3.cdnprado.net/imagenes/Documentos/imgsem/6b/6bd9/6bd96484-aa58-4e57-b2a8-34e6a264a921/65b6e3f2-618f-4c5c-b17f-acece3840a44_268.jpg,1786,65b6e3f2-618f-4c5c-b17f-acece3840a44_268.jpg
The Drunken Mason,Oil on canvas,"Goya y Lucientes, Francisco de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/c8/c8ff/c8ffd758-f8a5-42d1-93e3-7347402ded22/e242231c-6089-4b72-9312-2699598bd8ac_268.jpg,1786,e242231c-6089-4b72-9312-2699598bd8ac_268.jpg
The Seller of Fans,Oil on canvas,"Castillo, José del",https://content3.cdnprado.net/imagenes/Documentos/imgsem/45/45bb/45bb31ad-5ef1-40f8-ba41-b456e410e231/d97b2bfc-273b-49cf-83a0-d8f0a34f58b3_268.jpg,1786,d97b2bfc-273b-49cf-83a0-d8f0a34f58b3_268.jpg
Cats fighting,Oil on canvas,"Goya y Lucientes, Francisco de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/28/2825/2825df10-4b18-4763-bae8-37020028b31d/faa1d45a-e708-40b2-957f-ecf73b75338c_268.jpg,1786,faa1d45a-e708-40b2-957f-ecf73b75338c_268.jpg
Magpie in a Tree,Oil on canvas,"Goya y Lucientes, Francisco de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/8e/8e0f/8e0f4b2e-9249-4423-94c2-090a8652da3a/efff2fcd-65c0-4d00-bceb-dfb7452a2aff_268.jpg,1786,efff2fcd-65c0-4d00-bceb-dfb7452a2aff_268.jpg
The Injured Mason,Oil on canvas,"Goya y Lucientes, Francisco de",https://content.cdnprado.net/imagenes/Documentos/imgsem/65/658a/658a2cf1-eb95-489c-b602-f3e3feda6b24/58df3a49-bbfc-448d-a467-550785df8c54_268.jpg,1787,58df3a49-bbfc-448d-a467-550785df8c54_268.jpg
Woman with two Boys at a Fountain (“Poor People at the Fountain”),Oil on canvas,"Goya y Lucientes, Francisco de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/22/22a1/22a10df5-3dff-49a1-8c74-c30f0e1d99b4/a29f1941-f62c-4539-ae5b-4e160f20f52c_268.jpg,1787,a29f1941-f62c-4539-ae5b-4e160f20f52c_268.jpg
Shepherd Playing a Pipe,Oil on canvas,"Goya y Lucientes, Francisco de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/60/60e8/60e8485c-4e27-4643-9caf-90a2c0421657/2cf33165-4c16-434a-9d64-f6dffba2ef78_268.jpg,1787,2cf33165-4c16-434a-9d64-f6dffba2ef78_268.jpg
Hunter by a Spring,Oil on canvas,"Goya y Lucientes, Francisco de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/4d/4d44/4d4415ea-a1fb-495c-9241-e571d58fa0ea/670c2ebe-9fb8-46dd-901d-c6610e9b247e_268.jpg,1787,670c2ebe-9fb8-46dd-901d-c6610e9b247e_268.jpg
"Still life with Game: partridge, duck and other birds",Oil on canvas,"Nani, Mariano",https://content3.cdnprado.net/imagenes/Documentos/imgsem/9c/9c62/9c62f30e-17df-4c6a-9fd5-7a8bc8314eea/273fa50a-fbc8-461a-8e9e-de2975574f6c_268.jpg,1787,273fa50a-fbc8-461a-8e9e-de2975574f6c_268.jpg
Still life with Game: a hare and birds,Oil on canvas,"Nani, Mariano",https://content.cdnprado.net/imagenes/Documentos/imgsem/de/dedb/dedb82df-c1b6-484b-bd41-aa5293634a57/84a0405f-f319-4431-b235-772ec9ab08ff_268.jpg,1787,84a0405f-f319-4431-b235-772ec9ab08ff_268.jpg
"Pedro López de Lerena, 1st Count of Lerena",Oil on canvas,"Maella, Mariano Salvador",https://content3.cdnprado.net/imagenes/Documentos/imgsem/4a/4aad/4aadd4c9-f22e-4300-a290-43e91ef224df/2bf52b6e-0474-46c0-b7b8-38a395c81ec7_268.jpg,1791,2bf52b6e-0474-46c0-b7b8-38a395c81ec7_268.jpg
View of the Bridge at Martorell,Oil on canvas,"Sánchez, Mariano Ramón",https://content2.cdnprado.net/imagenes/Documentos/imgsem/1f/1ff1/1ff1e879-863f-45e7-8724-521d9b7ec277/013a4ed3-22c3-4dbb-8b8e-59f20bb80269_268.jpg,1787,013a4ed3-22c3-4dbb-8b8e-59f20bb80269_268.jpg
Landscape with a Figure on Horseback,Oil on canvas,"Pocock, Nicholas",https://content3.cdnprado.net/imagenes/Documentos/imgsem/3d/3d45/3d45d1f1-20d1-4f8f-947e-6411a760fad6/ba219a6b-6d60-450a-a385-9c2a9e8172d5_268.jpg,1787,ba219a6b-6d60-450a-a385-9c2a9e8172d5_268.jpg
"Feliciana Bayeu, the Painter's Daughter",Oil on canvas,"Bayeu, Francisco",https://content3.cdnprado.net/imagenes/Documentos/imgsem/b9/b941/b941acdf-f5d9-41bc-b82e-24885b099c01/31102d00-fb01-408e-bf40-cbe339526ec4_268.jpg,1787,31102d00-fb01-408e-bf40-cbe339526ec4_268.jpg
The Duke and Duchess of Osuna and their Children,Oil on unlined canvas,"Goya y Lucientes, Francisco de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/09/0908/09085b96-441d-40e3-9092-9230bbe1fa99/d546d401-9747-4467-b080-19800ce5bc4d_268.jpg,1788,d546d401-9747-4467-b080-19800ce5bc4d_268.jpg
Mr Wildman,Oil on canvas,"Romney, George",https://content3.cdnprado.net/imagenes/Documentos/imgsem/c4/c48a/c48a705c-d3f4-4421-9bb9-6dce2bc3f5ef/3edf40b6-2469-4332-a209-7dda35cb7d7e_268.jpg,1788,3edf40b6-2469-4332-a209-7dda35cb7d7e_268.jpg
Saint Francis Cutting Clare of Assisi's Hair,Oil on canvas,"Carnicero, Antonio",https://content3.cdnprado.net/imagenes/Documentos/imgsem/a8/a877/a8775784-5099-4037-afc1-1c053cca2098/5eb167ae-fdde-4fca-b05e-8b3f327a5bfc_268.jpg,1789,5eb167ae-fdde-4fca-b05e-8b3f327a5bfc_268.jpg
The Meadow of San Isidro,Oil on unlined canvas,"Goya y Lucientes, Francisco de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/29/290d/290d61bb-59ac-49e5-a63f-390eb5bdde46/0b6b30b9-8792-4f0a-bbd7-7cfa5a547452_268.jpg,1788,0b6b30b9-8792-4f0a-bbd7-7cfa5a547452_268.jpg
Blind Man's Buff,Oil on canvas,"Goya y Lucientes, Francisco de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/a4/a490/a490da25-de17-4936-8f29-3cb418ae6e0b/f97e7fcf-abc7-48f2-9532-044588d76b5d_268.jpg,1788,f97e7fcf-abc7-48f2-9532-044588d76b5d_268.jpg
Blind Man’s Buff,Oil on canvas,"Goya y Lucientes, Francisco de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/0e/0e23/0e23d968-5a4a-426f-ab7b-075d1dc1c03b/1867fc2c-3df5-4c76-8e81-db704d85a08f_268.jpg,1788,1867fc2c-3df5-4c76-8e81-db704d85a08f_268.jpg
The Hermitage of Saint Isidore on the Saint’s Feast Day,Oil on canvas,"Goya y Lucientes, Francisco de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/f8/f8da/f8da95a4-2437-4951-afb4-7a8c4fd94e59/46091997-ed09-43e2-b9f7-09bd075bd17f_268.jpg,1788,46091997-ed09-43e2-b9f7-09bd075bd17f_268.jpg
Saint Francis Comforted by Angels,Oil on canvas,"Camarón, José",https://content3.cdnprado.net/imagenes/Documentos/imgsem/57/57fd/57fd1d59-58f5-4ded-8213-81af6368e55f/a9c71680-c464-46f2-9795-edd1bd6c5e9c_268.jpg,1788,a9c71680-c464-46f2-9795-edd1bd6c5e9c_268.jpg
Saint Francis and the Poor,Oil on canvas,"Camarón, José",https://content3.cdnprado.net/imagenes/Documentos/imgsem/db/db73/db737888-5d00-47c8-a91a-d07dc4e6b859/fd8e0f93-c55c-43de-8123-1a70224cf63e_268.jpg,1788,fd8e0f93-c55c-43de-8123-1a70224cf63e_268.jpg
Vision of Pope Innocent III,Oil on canvas,"Cruz Vázquez, Manuel de la",https://content2.cdnprado.net/imagenes/Documentos/imgsem/d8/d875/d87524e6-2f1d-41c8-b9ae-4328c903eb16/7a7f3f91-9d54-43e4-aa58-bb0389dda226_268.jpg,1788,7a7f3f91-9d54-43e4-aa58-bb0389dda226_268.jpg
Saint Francis Preaching to the Birds,Oil on canvas,"Carnicero, Antonio",https://content3.cdnprado.net/imagenes/Documentos/imgsem/b6/b638/b638c2b9-81db-4986-a57e-864628a0df58/a44dd9e0-6cc1-4b0a-bc05-d7c18c29ee5f_268.jpg,1789,a44dd9e0-6cc1-4b0a-bc05-d7c18c29ee5f_268.jpg
Saint Francis Conversing with a Person,Oil on canvas,"Carnicero, Antonio",https://content.cdnprado.net/imagenes/Documentos/imgsem/a4/a40d/a40d695f-dbe1-423e-9f3f-f3b66c1e58be/247d8293-2043-4b74-9f71-09a8542f60f3_268.jpg,1789,247d8293-2043-4b74-9f71-09a8542f60f3_268.jpg
The Virgin Appearing to Saint Francis,Oil on canvas,"Carnicero, Antonio",https://content3.cdnprado.net/imagenes/Documentos/imgsem/01/01ca/01caef23-84e4-4dfe-b32b-02c62df495a0/119d2169-4739-411b-bfd5-f0f6143a6715_268.jpg,1789,119d2169-4739-411b-bfd5-f0f6143a6715_268.jpg
Saint Francis Resurrecting a Girl,Oil on canvas,"Carnicero, Antonio",https://content2.cdnprado.net/imagenes/Documentos/imgsem/60/60a5/60a5f17f-1084-4a86-bb77-717d957b2c2e/8a936190-e38f-4f47-a066-794d5486c092_268.jpg,1789,8a936190-e38f-4f47-a066-794d5486c092_268.jpg
Saint Francis calming the Storm,Oil on canvas,"Cruz Vázquez, Manuel de la",https://content3.cdnprado.net/imagenes/Documentos/imgsem/02/026b/026b1095-74ca-4f1f-ba51-6fdf7aab2e83/27b0f70c-ea9e-49f6-b617-e924b32e1817_268.jpg,1789,27b0f70c-ea9e-49f6-b617-e924b32e1817_268.jpg
View of the Wharf at Cartagena,Oil on canvas,"Sánchez, Mariano Ramón",https://content3.cdnprado.net/imagenes/Documentos/imgsem/a5/a5f9/a5f9619c-bba8-47c4-a9e2-26ad97fe0128/fa8fac13-2aa6-46fe-97d1-d71ff3731ea0_268.jpg,1793,fa8fac13-2aa6-46fe-97d1-d71ff3731ea0_268.jpg
Charles IV,Oil on unlined canvas,"Goya y Lucientes, Francisco de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/54/54f5/54f5571b-a225-4bfe-90e7-39e2be1db427/c75c92a9-c759-49c9-aed2-c1ade8fe9cfe_268.jpg,1789,c75c92a9-c759-49c9-aed2-c1ade8fe9cfe_268.jpg
The Death of Saint Francis,Oil on canvas,"Camarón, José",https://content3.cdnprado.net/imagenes/Documentos/imgsem/64/6461/64615717-443c-4030-ae69-6e59c87e8ef5/b7a3ab29-af77-44cb-b152-74bc3fda25f4_268.jpg,1789,b7a3ab29-af77-44cb-b152-74bc3fda25f4_268.jpg
The Conversion of the Wolf of Gubbio,Oil on canvas,"Camarón, José",https://content3.cdnprado.net/imagenes/Documentos/imgsem/6d/6d5c/6d5ca7cb-8ea6-4cf4-afa7-2df42c75a40b/b82cc48b-3d67-4138-b885-a478aae8188e_268.jpg,1789,b82cc48b-3d67-4138-b885-a478aae8188e_268.jpg
Saint Francis Holding a Child in Front of Three Ladies,Oil on canvas,"Camarón, José",https://content.cdnprado.net/imagenes/Documentos/imgsem/66/6686/66860a20-3717-4ce2-97b6-89129c2634f1/9f97087c-de40-4a94-ab83-705a58ece357_268.jpg,1789,9f97087c-de40-4a94-ab83-705a58ece357_268.jpg
Saint Francis receiving a Basket of Fish,Oil on canvas,"Cruz Vázquez, Manuel de la",https://content3.cdnprado.net/imagenes/Documentos/imgsem/24/2474/2474ce77-3b9c-4ad6-9692-8a2a79d55fcf/2ef5ae59-2d35-414c-8bce-8c643e35fe52_268.jpg,1789,2ef5ae59-2d35-414c-8bce-8c643e35fe52_268.jpg
Saint Francis at the Portiuncula,Oil on canvas,"Cruz Vázquez, Manuel de la",https://content3.cdnprado.net/imagenes/Documentos/imgsem/ba/ba10/ba10f26e-83c9-4572-bbfc-718cbd4ddd07/ec725077-ff38-4160-9454-f38cf5e3e1f0_268.jpg,1789,ec725077-ff38-4160-9454-f38cf5e3e1f0_268.jpg
Allegory of Galicia,Oil on canvas,"Paret y Alcázar, Luis",https://content3.cdnprado.net/imagenes/Documentos/imgsem/9b/9be8/9be83676-b14f-45cf-acda-ff141f0790fa/971ceafe-5d14-48d8-9c1c-0b8dc1c1c48d_268.jpg,1789,971ceafe-5d14-48d8-9c1c-0b8dc1c1c48d_268.jpg
"María Luisa de Parma, Queen of Spain",Oil on canvas,"Maella, Mariano Salvador",https://content3.cdnprado.net/imagenes/Documentos/imgsem/58/5801/5801d30c-0e1c-41d9-8338-61774e8d09a6/61547e14-f650-4a5b-a8d0-1b2cbdd225fb_268.jpg,1792,61547e14-f650-4a5b-a8d0-1b2cbdd225fb_268.jpg
The Last Supper,Oil on canvas,"Maella, Mariano Salvador",https://content3.cdnprado.net/imagenes/Documentos/imgsem/1b/1bbc/1bbc9f44-418a-4edc-8403-36a29b282aa5/e367e1ed-7500-42e1-9cbf-d2fc382263c9_268.jpg,1794,e367e1ed-7500-42e1-9cbf-d2fc382263c9_268.jpg
Count Jacob of Rechteren-Almelvo,Oil on canvas,"Wertmüller, Adolf Ulrik",https://content3.cdnprado.net/imagenes/Documentos/imgsem/cc/cc02/cc02af42-d4c1-4576-86cb-020ed787f286/ffe2b7f5-4296-465d-a35f-684b5e0ce123_268.jpg,1790,ffe2b7f5-4296-465d-a35f-684b5e0ce123_268.jpg
"Inés María Aguirre y Yoldi, Countess of Rechteren-Almelvo",Oil on canvas,"Wertmüller, Adolf Ulrik",https://content3.cdnprado.net/imagenes/Documentos/imgsem/f1/f1e6/f1e67062-4ec5-4a78-a10d-6ba5ac8718d6/9dd0e299-5223-4e32-acfa-c63b46b351b5_268.jpg,1790,9dd0e299-5223-4e32-acfa-c63b46b351b5_268.jpg
Portrait of King Charles IV,Oil on canvas,"Goya y Lucientes, Francisco de (Copy)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/dc/dc08/dc08afaa-8985-4457-8c5f-cc3cf2fff2dc/bbea8bc2-282f-40af-bbbb-5b7a50be1856_268.jpg,1790,bbea8bc2-282f-40af-bbbb-5b7a50be1856_268.jpg
Portrait of Queen María Luisa,Oil on unlined canvas,"Goya y Lucientes, Francisco de (Copy)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/29/2935/29358cc9-1c57-4055-8e09-301efc55c3e0/978616a3-8fd0-4f7c-9487-58915c9e1a93_268.jpg,1790,978616a3-8fd0-4f7c-9487-58915c9e1a93_268.jpg
A Picador,Oil on unlined canvas,"Goya y Lucientes, Francisco de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/5d/5dfd/5dfd7b86-64e9-456c-a4b2-1837f4a7f455/cb4b79bd-0558-4e93-8579-c152a7e44144_268.jpg,1795,cb4b79bd-0558-4e93-8579-c152a7e44144_268.jpg
"María Antonia Gonzaga, Dowager Marchioness of Villafranca",Oil on unlined canvas,"Goya y Lucientes, Francisco de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/52/5264/5264367e-1c43-4a1e-a519-ce2182968ccb/4c99ee48-f3a2-4b1d-9644-de3850f3e206_268.jpg,1795,4c99ee48-f3a2-4b1d-9644-de3850f3e206_268.jpg
"José Álvarez de Toledo, the 11th Marquis of Villafranca",Oil on canvas,"Goya y Lucientes, Francisco de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/7e/7ee3/7ee3e5f0-69b9-40c8-8e08-2144766b2eaa/73804b17-3a28-4bcf-a776-b70adfab5c86_268.jpg,1795,73804b17-3a28-4bcf-a776-b70adfab5c86_268.jpg
"María Pilar de la Cerda y Marín de Resende, Duchess of Nájera",Oil on canvas,"López Portaña, Vicente",https://content3.cdnprado.net/imagenes/Documentos/imgsem/a5/a5d1/a5d1272b-e2ab-467e-be4b-b48782380c6b/a3d9c127-b7fb-4928-9f92-dcf7958b6760_268.jpg,1795,a3d9c127-b7fb-4928-9f92-dcf7958b6760_268.jpg
The Oath of Allegiance to Don Fernando as Prince of Asturias,Oil on canvas,"Paret y Alcázar, Luis",https://content3.cdnprado.net/imagenes/Documentos/imgsem/73/73cf/73cfdcdc-dd9a-4d04-8b92-04eb0c48361b/d64f2ef2-4669-497b-a5d9-3a177c1ac153_268.jpg,1791,d64f2ef2-4669-497b-a5d9-3a177c1ac153_268.jpg
The Battle of Aljubarrota,Oil on canvas,"Maella, Mariano Salvador",https://content3.cdnprado.net/imagenes/Documentos/imgsem/83/8315/83159ac9-2506-4d92-8f33-acdb51f9225f/12531c8d-a3f0-4d65-a676-4bb8e763362d_268.jpg,1791,12531c8d-a3f0-4d65-a676-4bb8e763362d_268.jpg
"The infanta María Amalia of Bourbon, with a book",Oil on canvas,"Bayeu y Subías, Ramón",https://content3.cdnprado.net/imagenes/Documentos/imgsem/a2/a29b/a29b6593-5ef7-42b5-b7ca-79fe5d7e62ff/ae06d9e0-68d1-41ae-8038-1f9d71b2e2fa_268.jpg,1791,ae06d9e0-68d1-41ae-8038-1f9d71b2e2fa_268.jpg
The Wedding,Oil on canvas,"Goya y Lucientes, Francisco de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/63/6340/6340b840-5e11-49cd-9151-0c1fdd240389/10a5b057-4e72-4816-8f08-168441bb38f9_268.jpg,1792,10a5b057-4e72-4816-8f08-168441bb38f9_268.jpg
Women carrying Pitchers,Oil on canvas,"Goya y Lucientes, Francisco de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/24/2468/246855a8-d3cf-4dfa-a100-849f93ca147d/f67bb58a-bef5-4676-8c10-5c34d9910acd_268.jpg,1792,f67bb58a-bef5-4676-8c10-5c34d9910acd_268.jpg
Stilts,Oil on canvas,"Goya y Lucientes, Francisco de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/dd/ddd9/ddd97837-52bb-4f15-bd4d-68839c03779f/e3547e28-5d88-4a61-8028-9938747bcc3e_268.jpg,1792,e3547e28-5d88-4a61-8028-9938747bcc3e_268.jpg
The Straw Manikin,Oil on canvas,"Goya y Lucientes, Francisco de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/a1/a1af/a1af2133-ff7b-4f47-a4ac-030cb23cb5b6/4d4a8730-40c4-4a3e-a681-ea8787ee9e0f_268.jpg,1792,4d4a8730-40c4-4a3e-a681-ea8787ee9e0f_268.jpg
